Date,Open,High,Low,Close,Adj Close,Volume
2017-05-10,781.900024,795.000000,780.000000,790.849976,790.849976,1251054
2017-05-11,789.700012,790.500000,756.000000,761.799988,761.799988,1038372
2017-05-12,763.900024,768.000000,736.700012,751.799988,751.799988,1137225
2017-05-15,755.500000,761.450012,744.000000,752.150024,752.150024,617269
2017-05-16,752.099976,757.900024,741.000000,750.400024,750.400024,600525
2017-05-17,751.700012,756.900024,742.900024,744.900024,744.900024,458274
2017-05-18,739.950012,748.000000,724.500000,727.450012,727.450012,698857
2017-05-19,730.000000,738.650024,713.650024,722.900024,722.900024,686573
2017-05-22,729.400024,734.500000,720.099976,721.549988,721.549988,361363
2017-05-23,724.950012,725.000000,691.549988,708.400024,708.400024,1362902
2017-05-24,710.400024,722.900024,701.000000,714.200012,714.200012,748251
2017-05-25,720.000000,720.000000,705.500000,712.400024,712.400024,508214
2017-05-26,714.000000,732.000000,709.450012,714.900024,714.900024,790476
2017-05-29,715.000000,719.750000,710.000000,714.799988,714.799988,307830
2017-05-30,715.000000,742.849976,710.000000,727.849976,727.849976,912185
2017-05-31,731.799988,750.799988,726.400024,745.150024,745.150024,883930
2017-06-01,749.900024,782.000000,745.000000,776.849976,776.849976,1557053
2017-06-02,783.849976,794.599976,776.849976,779.650024,779.650024,738963
2017-06-05,782.700012,811.000000,775.299988,789.750000,789.750000,1662267
2017-06-06,792.799988,800.500000,772.549988,775.349976,775.349976,761302
2017-06-07,777.000000,784.500000,771.250000,774.299988,774.299988,335268
2017-06-08,776.950012,799.799988,768.049988,790.250000,790.250000,1170440
2017-06-09,789.950012,811.000000,783.150024,802.349976,802.349976,1485266
2017-06-12,804.000000,823.000000,797.000000,804.099976,804.099976,1211793
2017-06-13,807.700012,815.000000,795.099976,798.650024,798.650024,679152
2017-06-14,802.000000,807.000000,792.000000,798.549988,798.549988,406225
2017-06-15,800.000000,807.000000,793.000000,797.950012,797.950012,376579
2017-06-16,802.400024,812.000000,796.950012,800.099976,800.099976,579782
2017-06-19,804.799988,806.250000,791.000000,796.400024,796.400024,302416
2017-06-20,796.000000,836.700012,796.000000,822.049988,822.049988,1759720
2017-06-21,825.799988,838.799988,813.299988,817.799988,817.799988,1466750
2017-06-22,819.950012,824.000000,800.000000,803.900024,803.900024,674073
2017-06-23,805.799988,809.250000,789.799988,801.599976,801.599976,799811
2017-06-27,803.900024,807.000000,794.700012,804.599976,804.599976,472470
2017-06-28,802.400024,822.900024,797.000000,818.049988,818.049988,842867
2017-06-29,825.000000,826.450012,813.000000,815.500000,815.500000,443572
2017-06-30,810.900024,820.000000,805.000000,815.099976,815.099976,365653
2017-07-03,811.599976,847.900024,808.000000,840.049988,840.049988,1577531
2017-07-04,843.000000,843.000000,829.000000,836.200012,836.200012,590080
2017-07-05,834.900024,854.950012,830.849976,846.049988,846.049988,795100
2017-07-06,847.549988,909.000000,847.549988,880.299988,880.299988,3412326
2017-07-07,882.799988,910.000000,882.000000,895.450012,895.450012,2129887
2017-07-10,901.049988,944.000000,901.049988,934.599976,934.599976,645059
2017-07-11,946.000000,954.900024,907.500000,913.950012,913.950012,1185183
2017-07-12,914.000000,934.400024,905.000000,910.299988,910.299988,1206562
2017-07-13,915.000000,933.700012,910.250000,915.150024,915.150024,1139296
2017-07-14,920.000000,921.900024,872.500000,891.349976,891.349976,1325017
2017-07-17,894.900024,917.700012,886.049988,911.700012,911.700012,951306
2017-07-18,908.900024,920.000000,901.049988,910.650024,910.650024,509382
2017-07-19,914.200012,924.950012,907.450012,911.700012,911.700012,524342
2017-07-20,914.799988,918.799988,905.099976,909.200012,909.200012,504126
2017-07-21,912.500000,921.000000,907.000000,914.750000,914.750000,648124
2017-07-24,937.000000,964.000000,911.000000,916.549988,916.549988,2518684
2017-07-25,917.500000,933.299988,905.650024,925.650024,925.650024,1018767
2017-07-26,930.000000,932.900024,893.000000,909.599976,909.599976,1512281
2017-07-27,907.900024,915.000000,892.400024,896.900024,896.900024,534158
2017-07-28,894.000000,908.000000,888.099976,898.549988,898.549988,501864
2017-07-31,904.000000,925.500000,897.000000,919.700012,919.700012,925153
2017-08-01,921.000000,930.000000,913.099976,916.049988,916.049988,388020
2017-08-02,914.500000,919.000000,902.250000,906.799988,906.799988,230945
2017-08-03,905.950012,909.900024,895.000000,898.099976,898.099976,242241
2017-08-04,898.900024,922.400024,894.250000,911.349976,911.349976,649179
2017-08-07,921.000000,933.000000,915.000000,923.799988,923.799988,418558
2017-08-08,923.000000,927.650024,900.000000,902.299988,902.299988,372966
2017-08-09,901.000000,910.900024,882.400024,889.250000,889.250000,358608
2017-08-10,888.799988,894.849976,871.099976,880.799988,880.799988,359649
2017-08-11,867.900024,903.400024,860.000000,890.099976,890.099976,495041
2017-08-14,899.849976,911.549988,892.000000,902.450012,902.450012,262198
2017-08-16,903.900024,917.450012,903.000000,907.799988,907.799988,241073
2017-08-17,909.950012,941.799988,906.299988,920.799988,920.799988,674395
2017-08-18,917.200012,931.799988,908.000000,926.250000,926.250000,401717
2017-08-21,929.849976,948.900024,923.150024,927.099976,927.099976,693305
2017-08-22,937.000000,968.000000,932.000000,958.049988,958.049988,1103036
2017-08-23,977.000000,999.000000,967.549988,989.500000,989.500000,2107260
2017-08-24,990.799988,1019.000000,986.000000,994.599976,994.599976,1441084
2017-08-28,999.500000,1057.000000,990.200012,1046.150024,1046.150024,1489836
2017-08-29,1049.000000,1068.199951,1026.000000,1032.849976,1032.849976,1703113
2017-08-30,1044.900024,1059.000000,1041.500000,1050.900024,1050.900024,599048
2017-08-31,1055.800049,1055.800049,1032.000000,1039.800049,1039.800049,495126
2017-09-01,1045.800049,1054.000000,1037.000000,1048.400024,1048.400024,338544
2017-09-04,1045.000000,1049.349976,1007.400024,1020.650024,1020.650024,498521
2017-09-05,1026.000000,1094.699951,1026.000000,1077.699951,1077.699951,1667985
2017-09-06,1067.000000,1103.000000,1061.050049,1066.599976,1066.599976,1476806
2017-09-07,1071.000000,1090.000000,1070.000000,1076.199951,1076.199951,510790
2017-09-08,1081.599976,1088.000000,1055.000000,1070.849976,1070.849976,503514
2017-09-11,1079.949951,1099.000000,1060.250000,1088.800049,1088.800049,698741
2017-09-12,1096.000000,1099.000000,1085.000000,1088.449951,1088.449951,379312
2017-09-13,1095.000000,1113.300049,1085.000000,1091.500000,1091.500000,677114
2017-09-14,1093.000000,1104.900024,1080.400024,1089.750000,1089.750000,360997
2017-09-15,1103.349976,1119.800049,1080.099976,1087.750000,1087.750000,1564001
2017-09-18,1092.500000,1099.000000,1086.900024,1089.500000,1089.500000,360118
2017-09-19,1089.550049,1094.949951,1073.050049,1077.550049,1077.550049,297636
2017-09-20,1080.500000,1094.000000,1070.400024,1084.750000,1084.750000,342872
2017-09-21,1085.000000,1088.000000,1065.000000,1069.050049,1069.050049,281126
2017-09-22,1067.949951,1067.949951,1028.800049,1039.150024,1039.150024,367612
2017-09-25,1042.000000,1047.599976,982.049988,1029.000000,1029.000000,541800
2017-09-26,1060.500000,1218.000000,1054.250000,1116.050049,1116.050049,6738985
2017-09-27,1116.000000,1153.599976,1069.050049,1076.750000,1076.750000,2905722
2017-09-28,1077.750000,1087.000000,1021.299988,1043.949951,1043.949951,1545452
2017-09-29,1049.250000,1094.800049,1048.900024,1078.449951,1078.449951,1633060
2017-10-03,1095.449951,1109.650024,1078.800049,1100.949951,1100.949951,903689
2017-10-04,1107.500000,1128.699951,1087.849976,1099.349976,1099.349976,1449647
2017-10-05,1105.000000,1118.000000,1092.349976,1104.000000,1104.000000,1044277
2017-10-06,1110.000000,1120.000000,1100.000000,1105.250000,1105.250000,635948
2017-10-09,1108.500000,1126.800049,1105.050049,1116.750000,1116.750000,773906
2017-10-10,1124.400024,1202.900024,1120.099976,1184.650024,1184.650024,3365543
2017-10-11,1201.000000,1244.000000,1190.000000,1213.099976,1213.099976,2717138
2017-10-12,1234.000000,1279.800049,1223.000000,1268.650024,1268.650024,2057518
2017-10-13,1285.000000,1288.650024,1220.000000,1229.900024,1229.900024,2507878
2017-10-16,1250.000000,1275.000000,1225.050049,1232.449951,1232.449951,2410127
2017-10-17,1234.000000,1241.550049,1210.000000,1220.000000,1220.000000,793647
2017-10-18,1217.400024,1225.449951,1132.150024,1159.699951,1159.699951,2368299
2017-10-19,1165.000000,1177.699951,1162.000000,1167.400024,1167.400024,340842
2017-10-23,1170.000000,1175.000000,1117.099976,1126.400024,1126.400024,1135187
2017-10-24,1127.000000,1148.500000,1085.500000,1092.900024,1092.900024,1475872
2017-10-25,1100.000000,1160.000000,1070.699951,1143.699951,1143.699951,1641798
2017-10-26,1160.500000,1170.000000,1132.550049,1143.099976,1143.099976,868267
2017-10-27,1148.500000,1153.400024,1132.550049,1136.199951,1136.199951,432640
2017-10-30,1144.000000,1164.800049,1144.000000,1147.900024,1147.900024,502967
2017-10-31,1155.000000,1155.000000,1135.000000,1140.599976,1140.599976,280071
2017-11-01,1146.000000,1168.000000,1135.050049,1151.800049,1151.800049,625587
2017-11-02,1149.000000,1159.800049,1140.550049,1149.449951,1149.449951,320292
2017-11-03,1151.900024,1152.900024,1122.400024,1129.150024,1129.150024,281650
2017-11-06,1129.000000,1140.400024,1119.000000,1125.500000,1125.500000,322646
2017-11-07,1129.949951,1132.050049,1095.000000,1100.199951,1100.199951,507726
2017-11-08,1108.800049,1133.000000,1078.000000,1098.050049,1098.050049,568189
2017-11-09,1106.949951,1132.000000,1106.099976,1122.199951,1122.199951,429197
2017-11-10,1122.000000,1170.000000,1115.000000,1159.650024,1159.650024,895299
2017-11-13,1166.000000,1179.949951,1156.150024,1160.949951,1160.949951,593853
2017-11-14,1162.900024,1164.000000,1118.000000,1122.150024,1122.150024,546437
2017-11-15,1122.800049,1122.800049,1093.050049,1098.400024,1098.400024,452771
2017-11-16,1103.199951,1123.000000,1103.199951,1112.599976,1112.599976,320691
2017-11-17,1120.199951,1131.800049,1098.050049,1106.050049,1106.050049,627174
2017-11-20,1110.000000,1118.900024,1103.349976,1106.150024,1106.150024,189756
2017-11-21,1110.099976,1124.800049,1105.349976,1112.300049,1112.300049,396018
2017-11-22,1115.099976,1143.900024,1115.099976,1137.800049,1137.800049,630300
2017-11-23,1143.400024,1156.000000,1131.000000,1146.300049,1146.300049,578321
2017-11-24,1152.000000,1163.000000,1145.099976,1149.900024,1149.900024,500452
2017-11-27,1140.099976,1149.000000,1122.400024,1129.849976,1129.849976,217757
2017-11-28,1133.800049,1141.099976,1115.000000,1128.250000,1128.250000,248227
2017-11-29,1138.000000,1147.000000,1122.849976,1125.550049,1125.550049,235348
2017-11-30,1124.000000,1157.699951,1110.849976,1118.099976,1118.099976,482312
2017-12-01,1123.800049,1139.000000,1110.000000,1114.400024,1114.400024,311788
2017-12-04,1119.800049,1161.000000,1093.000000,1150.699951,1150.699951,865823
2017-12-05,1155.599976,1160.000000,1126.599976,1133.349976,1133.349976,466932
2017-12-06,1129.699951,1139.000000,1111.000000,1123.949951,1123.949951,325570
2017-12-07,1125.000000,1178.000000,1124.500000,1142.400024,1142.400024,3369105
2017-12-08,1145.099976,1162.000000,1128.000000,1132.550049,1132.550049,668356
2017-12-11,1138.000000,1143.900024,1121.000000,1127.400024,1127.400024,353164
2017-12-12,1130.400024,1130.800049,1113.599976,1115.750000,1115.750000,364243
2017-12-13,1115.000000,1131.699951,1103.000000,1108.000000,1108.000000,385231
2017-12-14,1115.000000,1118.000000,1096.250000,1104.199951,1104.199951,467433
2017-12-15,1114.949951,1129.900024,1102.349976,1121.800049,1121.800049,484592
2017-12-18,1109.000000,1139.000000,1083.000000,1135.250000,1135.250000,506810
2017-12-19,1137.050049,1150.000000,1125.000000,1146.000000,1146.000000,376958
2017-12-20,1146.000000,1158.599976,1136.050049,1143.000000,1143.000000,306343
2017-12-21,1140.000000,1160.000000,1140.000000,1155.599976,1155.599976,430141
2017-12-22,1157.800049,1171.500000,1146.599976,1151.099976,1151.099976,401234
2017-12-26,1150.000000,1157.000000,1144.250000,1150.150024,1150.150024,231395
2017-12-27,1151.000000,1169.000000,1140.199951,1146.349976,1146.349976,298298
2017-12-28,1147.349976,1158.000000,1142.000000,1148.349976,1148.349976,208198
2017-12-29,1148.000000,1194.449951,1148.000000,1181.349976,1181.349976,1033292
2018-01-01,1188.300049,1193.250000,1166.000000,1170.500000,1170.500000,334392
2018-01-02,1173.699951,1178.199951,1155.599976,1160.000000,1160.000000,302709
2018-01-03,1162.699951,1204.400024,1160.000000,1184.550049,1184.550049,580610
2018-01-04,1187.849976,1215.000000,1186.000000,1203.099976,1203.099976,707905
2018-01-05,1210.099976,1268.000000,1208.550049,1243.400024,1243.400024,1244328
2018-01-08,1250.000000,1259.949951,1222.000000,1226.800049,1226.800049,520902
2018-01-09,1232.949951,1246.000000,1212.699951,1234.099976,1234.099976,479684
2018-01-10,1245.050049,1283.900024,1230.000000,1249.300049,1249.300049,849877
2018-01-11,1254.000000,1274.500000,1238.000000,1245.500000,1245.500000,489599
2018-01-12,1250.099976,1260.000000,1226.550049,1234.599976,1234.599976,439434
2018-01-15,1236.900024,1245.000000,1224.000000,1228.849976,1228.849976,283764
2018-01-16,1232.800049,1237.949951,1152.000000,1187.000000,1187.000000,409503
2018-01-17,1183.000000,1189.000000,1159.000000,1167.349976,1167.349976,518237
2018-01-18,1175.000000,1180.000000,1126.599976,1135.449951,1135.449951,471953
2018-01-19,1138.800049,1154.000000,1126.000000,1144.349976,1144.349976,240807
2018-01-22,1149.000000,1186.699951,1147.050049,1176.300049,1176.300049,487998
2018-01-23,1182.000000,1190.000000,1161.599976,1169.199951,1169.199951,301434
2018-01-24,1170.000000,1174.800049,1130.400024,1142.150024,1142.150024,396369
2018-01-25,1150.000000,1174.349976,1140.199951,1159.300049,1159.300049,553178
2018-01-29,1200.000000,1263.800049,1175.000000,1181.900024,1181.900024,3086852
2018-01-30,1180.699951,1212.599976,1150.000000,1184.599976,1184.599976,992399
2018-01-31,1180.000000,1210.000000,1172.050049,1179.650024,1179.650024,750588
2018-02-01,1185.000000,1205.900024,1167.000000,1174.300049,1174.300049,477292
2018-02-02,1162.800049,1165.000000,1108.000000,1135.099976,1135.099976,595510
2018-02-05,1122.050049,1134.500000,1081.349976,1117.300049,1117.300049,544060
2018-02-06,1075.000000,1119.000000,1060.099976,1105.699951,1105.699951,706200
2018-02-07,1127.800049,1134.699951,1120.000000,1122.650024,1122.650024,267181
2018-02-08,1129.000000,1174.000000,1125.050049,1165.550049,1165.550049,493415
2018-02-09,1149.949951,1195.000000,1130.000000,1177.800049,1177.800049,469818
2018-02-12,1189.000000,1199.500000,1180.050049,1187.199951,1187.199951,241765
2018-02-14,1196.599976,1208.250000,1182.099976,1201.400024,1201.400024,426463
2018-02-15,1206.949951,1207.000000,1180.449951,1183.949951,1183.949951,269802
2018-02-16,1188.800049,1191.300049,1170.099976,1173.500000,1173.500000,199767
2018-02-19,1179.000000,1179.000000,1162.000000,1168.900024,1168.900024,224464
2018-02-20,1174.800049,1189.699951,1165.199951,1186.800049,1186.800049,293782
2018-02-21,1191.800049,1251.000000,1182.300049,1237.800049,1237.800049,1209483
2018-02-22,1244.699951,1257.000000,1225.199951,1240.650024,1240.650024,559675
2018-02-23,1250.000000,1306.000000,1250.000000,1300.250000,1300.250000,1724635
2018-02-26,1312.000000,1327.349976,1286.099976,1291.199951,1291.199951,856069
2018-02-27,1291.199951,1369.000000,1286.000000,1354.699951,1354.699951,1794604
2018-02-28,1354.000000,1387.000000,1330.500000,1348.150024,1348.150024,1695261
2018-03-01,1353.099976,1365.500000,1305.050049,1314.250000,1314.250000,801383
2018-03-05,1309.500000,1338.000000,1290.099976,1314.300049,1314.300049,698817
2018-03-06,1320.000000,1365.099976,1312.199951,1327.150024,1327.150024,1162430
2018-03-07,1325.000000,1332.849976,1287.250000,1298.800049,1298.800049,620343
2018-03-08,1313.150024,1325.000000,1270.599976,1293.150024,1293.150024,609548
2018-03-09,1300.000000,1328.400024,1281.000000,1306.550049,1306.550049,805817
2018-03-12,1316.099976,1336.699951,1308.099976,1315.650024,1315.650024,524560
2018-03-13,1312.500000,1344.800049,1312.000000,1337.900024,1337.900024,529862
2018-03-14,1336.000000,1363.900024,1327.000000,1345.199951,1345.199951,743796
2018-03-15,1341.000000,1367.000000,1335.000000,1359.800049,1359.800049,630902
2018-03-16,1359.800049,1377.849976,1347.849976,1365.800049,1365.800049,1177277
2018-03-19,1368.000000,1385.000000,1328.000000,1342.550049,1342.550049,862762
2018-03-20,1330.000000,1350.000000,1262.000000,1346.500000,1346.500000,754220
2018-03-21,1350.000000,1354.849976,1331.550049,1339.599976,1339.599976,485353
2018-03-22,1340.000000,1345.699951,1311.050049,1320.449951,1320.449951,501773
2018-03-23,1297.699951,1299.750000,1275.750000,1281.099976,1281.099976,521909
2018-03-26,1288.000000,1352.000000,1282.500000,1341.449951,1341.449951,841975
2018-03-27,1351.949951,1366.000000,1345.050049,1355.199951,1355.199951,502854
2018-03-28,1345.000000,1350.000000,1310.000000,1324.800049,1324.800049,597115
2018-04-02,1328.800049,1393.000000,1326.349976,1357.300049,1357.300049,1129225
2018-04-03,1336.699951,1371.400024,1332.650024,1364.300049,1364.300049,543718
2018-04-04,1369.300049,1385.199951,1350.000000,1359.150024,1359.150024,682255
2018-04-05,1377.800049,1410.000000,1371.300049,1401.300049,1401.300049,1261502
2018-04-06,1400.000000,1424.000000,1385.000000,1419.849976,1419.849976,966666
2018-04-09,1412.000000,1444.400024,1412.000000,1440.500000,1440.500000,698935
2018-04-10,1445.500000,1494.800049,1445.500000,1488.849976,1488.849976,1451168
2018-04-11,1500.000000,1514.000000,1465.000000,1473.000000,1473.000000,1015133
2018-04-12,1470.099976,1487.300049,1460.099976,1471.250000,1471.250000,543880
2018-04-13,1471.150024,1489.800049,1465.000000,1469.099976,1469.099976,428624
2018-04-16,1461.050049,1485.000000,1460.000000,1481.400024,1481.400024,410782
2018-04-17,1490.050049,1518.300049,1482.000000,1506.800049,1506.800049,960273
2018-04-18,1498.000000,1508.000000,1485.250000,1492.650024,1492.650024,434205
2018-04-19,1498.449951,1500.000000,1483.250000,1488.650024,1488.650024,272360
2018-04-20,1482.500000,1491.000000,1468.000000,1475.400024,1475.400024,259880
2018-04-23,1475.000000,1496.400024,1475.000000,1489.500000,1489.500000,374689
2018-04-24,1494.400024,1496.500000,1473.099976,1475.750000,1475.750000,354315
2018-04-25,1472.849976,1499.900024,1466.099976,1480.250000,1480.250000,590984
2018-04-26,1483.000000,1491.300049,1468.000000,1474.349976,1474.349976,780443
2018-04-27,1487.800049,1495.750000,1478.300049,1483.000000,1483.000000,535094
2018-04-30,1493.000000,1534.599976,1485.900024,1490.650024,1490.650024,1364434
2018-05-02,1500.099976,1509.699951,1489.000000,1495.849976,1495.849976,428795
2018-05-03,1495.000000,1504.000000,1475.099976,1492.300049,1492.300049,451392
2018-05-04,1492.000000,1499.650024,1480.349976,1486.800049,1486.800049,429322
2018-05-07,1460.000000,1484.849976,1436.050049,1465.000000,1465.000000,1502803
2018-05-08,1478.000000,1479.699951,1455.000000,1467.150024,1467.150024,325900
2018-05-09,1466.000000,1466.000000,1444.000000,1447.750000,1447.750000,452921
2018-05-10,1445.000000,1479.000000,1401.699951,1456.449951,1456.449951,1369236
2018-05-11,1458.000000,1495.949951,1446.500000,1453.900024,1453.900024,658025
2018-05-14,1461.199951,1473.000000,1416.000000,1425.199951,1425.199951,502361
2018-05-15,1434.900024,1518.800049,1434.000000,1485.449951,1485.449951,2769439
2018-05-16,1481.000000,1500.000000,1477.000000,1494.949951,1494.949951,1382741
2018-05-17,1502.500000,1513.000000,1487.000000,1495.000000,1495.000000,1065330
2018-05-18,1495.000000,1503.000000,1375.949951,1417.199951,1417.199951,3111215
2018-05-21,1414.000000,1414.000000,1333.099976,1345.449951,1345.449951,1891905
2018-05-22,1345.349976,1398.000000,1345.349976,1380.550049,1380.550049,1443420
2018-05-23,1390.000000,1399.949951,1347.199951,1358.750000,1358.750000,1200347
2018-05-24,1357.000000,1450.000000,1344.949951,1409.900024,1409.900024,3580799
2018-05-25,1427.900024,1506.000000,1420.000000,1497.550049,1497.550049,3256787
2018-05-28,1507.000000,1530.000000,1500.000000,1528.900024,1528.900024,1945468
2018-05-29,1534.900024,1553.949951,1490.000000,1544.050049,1544.050049,1145537
2018-05-30,1544.000000,1571.699951,1544.000000,1565.949951,1565.949951,1763571
2018-05-31,1574.699951,1611.000000,1506.500000,1572.150024,1572.150024,14993077
2018-06-01,1538.699951,1563.000000,1522.500000,1531.099976,1531.099976,1002870
2018-06-04,1534.050049,1544.400024,1482.400024,1486.400024,1486.400024,1084158
2018-06-05,1483.400024,1499.000000,1426.150024,1453.750000,1453.750000,1286074
2018-06-06,1461.800049,1530.000000,1434.599976,1519.550049,1519.550049,1161863
2018-06-07,1530.000000,1562.000000,1529.050049,1555.550049,1555.550049,557719
2018-06-08,1547.000000,1599.000000,1535.000000,1593.550049,1593.550049,1045556
2018-06-11,1601.000000,1618.800049,1584.000000,1594.400024,1594.400024,846296
2018-06-12,1600.000000,1610.000000,1591.000000,1607.949951,1607.949951,555328
2018-06-13,1610.000000,1623.000000,1588.300049,1595.849976,1595.849976,377920
2018-06-14,1592.000000,1595.000000,1559.000000,1568.500000,1568.500000,600354
2018-06-15,1551.800049,1554.699951,1527.099976,1535.349976,1535.349976,758011
2018-06-18,1515.000000,1546.500000,1502.000000,1523.650024,1523.650024,577068
2018-06-19,1517.000000,1524.800049,1480.349976,1485.050049,1485.050049,627824
2018-06-20,1488.150024,1501.199951,1474.000000,1483.750000,1483.750000,367314
2018-06-21,1487.000000,1514.900024,1476.000000,1490.349976,1490.349976,660901
2018-06-22,1496.000000,1504.699951,1486.050049,1494.250000,1494.250000,355963
2018-06-25,1490.800049,1503.000000,1475.500000,1480.500000,1480.500000,335682
2018-06-26,1480.000000,1489.000000,1462.099976,1468.250000,1468.250000,292299
2018-06-27,1469.699951,1486.000000,1428.099976,1452.500000,1452.500000,448860
2018-06-28,1455.800049,1458.099976,1420.000000,1435.449951,1435.449951,431454
2018-06-29,1438.599976,1495.400024,1438.599976,1485.400024,1485.400024,612439
2018-07-02,1495.949951,1549.000000,1495.949951,1525.900024,1525.900024,916601
2018-07-03,1531.650024,1539.949951,1505.500000,1521.949951,1521.949951,353842
2018-07-04,1523.699951,1557.949951,1523.000000,1538.300049,1538.300049,749317
2018-07-05,1549.000000,1561.000000,1536.550049,1546.449951,1546.449951,547315
2018-07-06,1547.000000,1580.000000,1544.400024,1568.250000,1568.250000,782281
2018-07-09,1578.099976,1588.000000,1550.000000,1563.849976,1563.849976,428715
2018-07-10,1578.400024,1603.000000,1572.199951,1598.099976,1598.099976,579803
2018-07-11,1596.699951,1603.699951,1587.650024,1595.949951,1595.949951,440488
2018-07-12,1601.000000,1606.000000,1580.099976,1587.750000,1587.750000,229303
2018-07-13,1591.000000,1591.400024,1551.900024,1576.000000,1576.000000,335696
2018-07-16,1575.900024,1576.000000,1542.000000,1548.050049,1548.050049,202405
2018-07-17,1547.000000,1574.949951,1542.099976,1561.650024,1561.650024,285037
2018-07-18,1565.099976,1574.900024,1531.000000,1551.800049,1551.800049,307206
2018-07-19,1552.000000,1559.400024,1512.699951,1522.000000,1522.000000,302530
2018-07-20,1526.500000,1538.000000,1506.000000,1521.500000,1521.500000,284746
2018-07-23,1523.800049,1558.000000,1523.000000,1531.599976,1531.599976,468235
2018-07-24,1540.000000,1584.949951,1535.000000,1571.650024,1571.650024,730751
2018-07-25,1577.000000,1589.699951,1557.050049,1563.050049,1563.050049,295399
2018-07-26,1566.000000,1569.650024,1540.000000,1556.599976,1556.599976,276066
2018-07-27,1564.000000,1572.000000,1552.000000,1566.699951,1566.699951,204509
2018-07-30,1573.300049,1599.800049,1562.050049,1594.849976,1594.849976,624318
2018-07-31,1625.000000,1664.550049,1625.000000,1654.900024,1654.900024,1614643
2018-08-01,1655.000000,1675.000000,1641.500000,1669.699951,1669.699951,709222
2018-08-02,1676.000000,1680.000000,1635.000000,1656.349976,1656.349976,368789
2018-08-03,1664.000000,1666.699951,1643.349976,1650.750000,1650.750000,244459
2018-08-06,1657.800049,1657.800049,1626.300049,1635.550049,1635.550049,266378
2018-08-07,1636.000000,1642.000000,1620.050049,1624.849976,1624.849976,202687
2018-08-08,1626.000000,1643.300049,1615.000000,1627.849976,1627.849976,322416
2018-08-09,1633.800049,1639.800049,1609.000000,1613.199951,1613.199951,537932
2018-08-10,1613.000000,1628.000000,1586.650024,1589.400024,1589.400024,430515
2018-08-13,1587.900024,1587.900024,1556.000000,1566.050049,1566.050049,286536
2018-08-14,1570.800049,1597.199951,1560.000000,1571.599976,1571.599976,393448
2018-08-16,1570.000000,1584.400024,1561.000000,1563.550049,1563.550049,312923
2018-08-17,1568.000000,1634.400024,1564.699951,1616.699951,1616.699951,924064
2018-08-20,1640.000000,1640.000000,1598.000000,1614.150024,1614.150024,352913
2018-08-21,1599.000000,1599.900024,1581.250000,1587.500000,1587.500000,281703
2018-08-23,1591.400024,1599.949951,1551.000000,1554.849976,1554.849976,502323
2018-08-24,1560.000000,1583.900024,1551.599976,1559.699951,1559.699951,419647
2018-08-27,1569.000000,1608.000000,1561.000000,1588.099976,1588.099976,829800
2018-08-28,1589.000000,1598.000000,1578.000000,1592.449951,1592.449951,319442
2018-08-29,1592.000000,1623.000000,1575.099976,1603.099976,1603.099976,1145849
